apps/frappe/frappe/public/js/frappe/form/share.js +54,Share {0} with,
DocType: Communication,Shared,
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +39,Shared With,
apps/frappe/frappe/public/js/frappe/form/share.js +26,Shared with everyone,
apps/frappe/frappe/public/js/frappe/form/share.js +33,Shared with {0},
DocType: Blogger,Short Name,
apps/frappe/frappe/config/setup.py +44,Show / Hide Modules,
apps/frappe/frappe/desk/page/activity/activity.js +78,Show Likes,
DocType: DocType,Show Print First,
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js +9,Show Relapses,
DocType: Web Page,Show Title,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +250,Show User Permissions,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +214,Show a description below the field,
apps/frappe/frappe/public/js/frappe/form/layout.js +85,Show more details,
apps/frappe/frappe/core/page/modules_setup/modules_setup.js +5,Show or Hide Modules,
apps/frappe/frappe/config/setup.py +46,Show or hide modules globally.,
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +383,Show rows with zero values,
apps/frappe/frappe/public/js/frappe/list/list_sidebar.js +79,Show tags,
DocType: DocType,Show this field as title,
DocType: Website Settings,"Show title in browser window as ""Prefix - title""",
DocType: Website Settings,Sidebar,
DocType: Website Settings,Sidebar Items,
DocType: Website Settings,Sidebar Links for Home Page only,
apps/frappe/frappe/templates/pages/login.html +42,Sign in,
apps/frappe/frappe/templates/pages/login.html +15,Sign in using,
apps/frappe/frappe/templates/pages/login.html +61,Sign up,
DocType: Email Account,Signature,
apps/frappe/frappe/config/website.py +18,Single Post (article).,
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +122,Sit tight while your system is being setup. This may take a few moments.,
apps/frappe/frappe/desk/page/backups/backups.html +13,Size,
DocType: Web Page,Slideshow,
DocType: Website Slideshow,Slideshow Items,
DocType: Website Slideshow,Slideshow Name,
DocType: Website Slideshow,Slideshow like display for the website,
DocType: DocField,Small Text,
DocType: Currency,Smallest Currency Fraction Value,
DocType: Currency,Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,
DocType: Error Snapshot,Snapshot View,
DocType: Social Login Keys,Social Login Keys,
DocType: Communication,Soft-Bounced,
apps/frappe/frappe/public/js/frappe/views/pageview.js +102,Sorry! I could not find what you were looking for.,
apps/frappe/frappe/core/doctype/user/user.py +107,Sorry! Sharing with Website User is prohibited.,
apps/frappe/frappe/core/doctype/user/user.py +105,Sorry! User should have complete access to their own record.,
apps/frappe/frappe/public/js/frappe/views/pageview.js +110,Sorry! You are not permitted to view this page.,
apps/frappe/frappe/core/doctype/communication/communication.py +78,Sorry! You cannot delete auto-generated comments,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +498,Sort By,
DocType: DocType,Sort Field,
DocType: DocType,Sort Order,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +218,Specify a default value,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +163,Specify the value of the field,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +297,Sr No,
DocType: Page,Standard,
apps/frappe/frappe/print/doctype/print_format/print_format.py +18,Standard Print Format cannot be updated,
DocType: Standard Reply,Standard Reply,
apps/frappe/frappe/desk/moduleview.py +67,Standard Reports,
apps/frappe/frappe/config/setup.py +138,Standard replies to common queries.,
apps/frappe/frappe/core/doctype/role/role.py +12,Standard roles cannot be renamed,
apps/frappe/frappe/public/js/frappe/form/print.js +96,Start,
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +13,Start entering data below this line,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +156,Start new Format,
DocType: Event,Starts on,
DocType: Contact Us Settings,State,
DocType: Workflow,States,
apps/frappe/frappe/config/setup.py +176,"States for workflow (e.g. Draft, Approved, Cancelled).",
DocType: Communication,Status,
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,
DocType: Workflow State,Style,
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange",
DocType: Website Theme,Style using CSS,
DocType: Currency,"Sub-currency. For e.g. ""Cent""",
DocType: Website Settings,Sub-domain provided by erpnext.com,
DocType: Website Settings,Subdomain,
DocType: Communication,Subject,
DocType: DocPerm,Submit,
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +53,Submit after importing.,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +39,Submit an Issue,
DocType: Communication,Submitted,
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +67,Submitted Document cannot be converted back to draft. Transition row {0},
apps/frappe/frappe/public/js/frappe/form/save.js +12,Submitting,
DocType: Workflow State,Success,
DocType: Web Form,Success Message,
DocType: Web Form,Success URL,
apps/frappe/frappe/model/rename_doc.py +347,Successful: {0} to {1},
apps/frappe/frappe/core/doctype/user/user.py +339,Suggested Username: {0},
DocType: Event,Sunday,
DocType: Currency,Symbol,
apps/frappe/frappe/utils/jinja.py +35,Syntax error in template,
DocType: DocType,System,
DocType: Communication,System Manager,
DocType: System Settings,System Settings,
DocType: User,System User,
apps/frappe/frappe/config/setup.py +14,System and Website Users,
DocType: DocField,Table,
apps/frappe/frappe/model/document.py +763,Table {0} cannot be empty,
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +31,Tags,
DocType: Top Bar Item,Target,
DocType: About Us Settings,Team Members,
DocType: About Us Settings,Team Members Heading,
DocType: Web Page,Template Path,
apps/frappe/frappe/public/js/frappe/views/test_runner.js +10,Test Runner,
apps/frappe/frappe/core/doctype/file/test_file.py +81,Test_Folder,
DocType: DocField,Text,
DocType: Web Page,Text Align,
DocType: Website Theme,Text Color,
DocType: DocField,Text Editor,
DocType: Web Form,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,
apps/frappe/frappe/templates/emails/new_user.html +8,Thank you,
apps/frappe/frappe/templates/emails/auto_reply.html +1,Thank you for your email,
apps/frappe/frappe/templates/includes/contact.js +30,Thank you for your message,
apps/frappe/frappe/public/js/frappe/desk.js +75,"The application has been updated to a new version, please refresh this page",
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +9,The system provides many pre-defined roles. You can add new roles to set finer permissions.,
apps/frappe/frappe/desk/form/assign_to.py +146,"The task {0}, that you assigned to {1}, has been closed by {2}.",
apps/frappe/frappe/desk/form/assign_to.py +140,"The task {0}, that you assigned to {1}, has been closed.",
DocType: Website Theme,Theme,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +465,Then By (optional),
apps/frappe/frappe/core/doctype/doctype/doctype.py +357,There can be only one Fold in a form,
apps/frappe/frappe/utils/file_manager.py +321,There is some problem with the file url: {0},
apps/frappe/frappe/core/doctype/user/user.py +201,There should remain at least one System Manager,
apps/frappe/frappe/core/page/modules_setup/modules_setup.js +55,There were errors,
apps/frappe/frappe/public/js/frappe/views/communication.js +399,There were errors while sending email. Please try again.,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +153,There were errors.,
apps/frappe/frappe/model/naming.py +156,"There were some errors setting the name, please contact the administrator",
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +23,"These permissions will apply for all transactions where the permitted record is linked. For example, if Company C is added to User Permissions of user X, user X will only be able to see transactions that has company C as a linked value.",
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +248,These restrictions will apply for Document Types where 'Apply User Permissions' is checked for the permission rule and a field with this value is present.,
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +27,"These will also be set as default values for those links, if only one such permission record is defined.",
DocType: User,Third Party Authentication,
apps/frappe/frappe/geo/doctype/currency/currency.js +7,This Currency is disabled. Enable to use in transactions,
apps/frappe/frappe/email/bulk.py +96,This email was sent to you as CC,
apps/frappe/frappe/email/bulk.py +162,This email was sent to {0},
apps/frappe/frappe/email/bulk.py +160,This email was sent to {0} and copied to {1},
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age>18",
apps/frappe/frappe/public/js/frappe/form/layout.js +34,This form does not have any input,
apps/frappe/frappe/public/js/legacy/form.js +427,This form has been modified after you have loaded it,
DocType: Website Slideshow,This goes above the slideshow.,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +583,This is PERMANENT action and you cannot undo. Continue?,
apps/frappe/frappe/templates/emails/auto_reply.html +5,This is an automatically generated reply,
apps/frappe/frappe/utils/verified_command.py +40,This link is invalid or expired. Please make sure you have pasted correctly.,
apps/frappe/frappe/desk/form/utils.py +55,This method can only be used to create a Comment,
DocType: Website Theme,This must be checked if the below style settings are applicable,
apps/frappe/frappe/templates/generators/blog_post.html +25,This post is filed under {0},
DocType: DocPerm,This role update User Permissions for a user,
DocType: File,Thumbnail URL,
DocType: Event,Thursday,
DocType: User,Tile,
DocType: DocField,Time,
DocType: System Settings,Time Zone,
DocType: Country,Time Zones,
DocType: Communication,Timeline DocType,
DocType: DocType,Timeline Field,
DocType: Communication,Timeline Name,
apps/frappe/frappe/core/doctype/doctype/doctype.py +416,Timeline field must be a Link or Dynamic Link,
apps/frappe/frappe/core/doctype/doctype/doctype.py +412,Timeline field must be a valid fieldname,
DocType: Error Snapshot,Timestamp,
DocType: User,Timezone,
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +57,Tip: Double click cell to edit,
DocType: Page,Title,
DocType: Web Page,Title / headline of your page,
DocType: DocType,Title Case,
DocType: DocType,Title Field,
DocType: Website Settings,Title Prefix,
apps/frappe/frappe/core/doctype/doctype/doctype.py +385,Title field must be a valid fieldname,
DocType: Communication,To,
apps/frappe/frappe/desk/doctype/todo/todo_list.js +7,To Do,
DocType: Email Alert,"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",
apps/frappe/frappe/core/doctype/report/report.js +9,"To format columns, give column labels in the query.",
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +32,"To give acess to a role for only specific records, check the Apply User Permissions. User Permissions are used to limit users with such role to specific records.",
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +4,"To import or update records, you must first download the template for importing.",
apps/frappe/frappe/public/js/frappe/views/test_runner.js +17,"To run a test add the module name in the route after '{0}'. For example, {1}",
DocType: ToDo,ToDo,
apps/frappe/frappe/utils/oauth.py +198,Token is missing,
apps/frappe/frappe/database.py +218,Too many writes in one request. Please send smaller requests,
apps/frappe/frappe/config/desktop.py +8,Tools,
DocType: Website Settings,Top Bar,
DocType: Website Theme,Top Bar Color,
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,
DocType: Top Bar Item,Top Bar Item,
DocType: Website Settings,Top Bar Items,
DocType: Website Theme,Top Bar Text Color,
apps/frappe/frappe/desk/query_report.py +136,Total,
DocType: Error Snapshot,Traceback,
DocType: Workflow,Transition Rules,
DocType: Workflow,Transitions,
DocType: Event,Tuesday,
DocType: Website Settings,Tweet will be shared via your user account (if specified),
DocType: Website Settings,Twitter Share,
DocType: Website Settings,Twitter Share via,
DocType: Communication,Type,
apps/frappe/frappe/core/page/data_import_tool/exporter.py +230,Type:,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +462,"Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions.",
apps/frappe/frappe/core/doctype/communication/email.py +216,Unable to find attachment {0},
apps/frappe/frappe/public/js/frappe/model/model.js +105,Unable to load: {0},
apps/frappe/frappe/utils/csvutils.py +33,Unable to open attached file. Please try again.,
apps/frappe/frappe/email/smtp.py +181,Unable to send emails at this time,
apps/frappe/frappe/public/js/frappe/views/calendar.js +274,Unable to update event,
DocType: DocField,Unique,
apps/frappe/frappe/public/js/frappe/model/model.js +79,Unknown Column: {0},
apps/frappe/frappe/public/js/legacy/print_format.js +144,Unknown Print Format: {0},
apps/frappe/frappe/desk/page/applications/applications.py +88,Unknown app {0},
apps/frappe/frappe/utils/csvutils.py +50,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +14,Unread Messages,
DocType: Communication,Unread Notification Sent,
DocType: Communication,Unshared,
apps/frappe/frappe/email/bulk.py +165,Unsubscribe from this list,
DocType: User,Unsubscribed,
apps/frappe/frappe/desk/doctype/event/event.py +68,Upcoming Events for Today,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +87,Update,
DocType: Workflow Document State,Update Field,
DocType: Workflow Document State,Update Value,
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +40,Update the template and save in CSV (Comma Separate Values) format before attaching.,
DocType: Communication,Updated,
apps/frappe/frappe/public/js/frappe/desk.js +308,Updated To New Version,
apps/frappe/frappe/desk/page/activity/activity_row.html +24,Updated {0}: {1},
apps/frappe/frappe/public/js/frappe/form/save.js +13,Updating,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +95,Upload,
apps/frappe/frappe/public/js/frappe/form/footer/attachments.js +211,Upload Attachment,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +132,Upload CSV file containing all user permissions in the same format as Download.,
DocType: Dropbox Backup,Upload Frequency,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +127,Upload User Permissions,
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +140,Upload and Sync,
apps/frappe/frappe/public/js/frappe/upload.js +156,Uploading...,
DocType: Email Account,Use IMAP,
DocType: Email Account,Use SSL,
DocType: Email Account,Use TLS,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +185,Use the field to filter records,
DocType: Customize Form,Use this fieldname to generate title,
DocType: Communication,User,
DocType: DocType,User Cannot Create,
DocType: DocType,User Cannot Search,
DocType: User,User Defaults,
DocType: Blogger,User ID of a Blogger,
apps/frappe/frappe/config/website.py +28,User ID of a blog writer.,
DocType: User,User Image,
DocType: DocPerm,User Permission DocTypes,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +30,User Permissions,
,User Permissions Manager,
apps/frappe/frappe/config/setup.py +19,User Roles,
DocType: Communication,User Tags,
DocType: User,User Type,
DocType: User,"User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages. ",
apps/frappe/frappe/config/website.py +23,User editable form on Website.,
apps/frappe/frappe/core/doctype/docshare/docshare.py +36,User is mandatory for Share,
apps/frappe/frappe/model/delete_doc.py +133,User not allowed to delete {0}: {1},
DocType: DocField,User permissions should not apply for this Link,
apps/frappe/frappe/core/doctype/user/user.py +76,User with System Manager Role should always have User Type: System User,
apps/frappe/frappe/core/doctype/user/user.py +206,User {0} cannot be deleted,
apps/frappe/frappe/core/doctype/user/user.py +50,User {0} cannot be disabled,
apps/frappe/frappe/core/doctype/user/user.py +240,User {0} cannot be renamed,
apps/frappe/frappe/core/doctype/user/user.py +440,User {0} does not exist,
DocType: UserRole,UserRole,
DocType: User,Username,
apps/frappe/frappe/core/doctype/user/user.py +321,"Username should not contain any special characters other than letters, numbers and underscore",
apps/frappe/frappe/core/doctype/user/user.py +315,Username {0} already exists,
apps/frappe/frappe/config/setup.py +8,Users,
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +299,Users with role {0}:,
DocType: Email Account,Uses the Email ID mentioned in this Account as the Sender for all emails sent using this Account. ,
apps/frappe/frappe/templates/includes/login/login.js +46,Valid Login id required.,
apps/frappe/frappe/templates/includes/login/login.js +33,Valid email and name required,
DocType: DefaultValue,Value,
DocType: Email Alert,Value Change,
DocType: Email Alert,Value Changed,
apps/frappe/frappe/model/base_document.py +464,Value cannot be changed for {0},
apps/frappe/frappe/custom/doctype/property_setter/property_setter.js +7,Value for a check field can be either 0 or 1,
apps/frappe/frappe/model/base_document.py +369,Value missing for,
DocType: Print Format,Verdana,
apps/frappe/frappe/public/js/frappe/ui/messages.js +178,Verify,
apps/frappe/frappe/public/js/frappe/ui/messages.js +178,Verify Password,
apps/frappe/frappe/core/doctype/user/user.py +169,Verify Your Account,
DocType: Version,Version,
apps/frappe/frappe/core/doctype/version/version.js +10,Version restored,
apps/frappe/frappe/core/doctype/communication/communication.js +8,View,
DocType: Email Alert,View Properties (via Customize Form),
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +32,View Website,
apps/frappe/frappe/templates/includes/comments/comments.py +50,View it in your browser,
apps/frappe/frappe/templates/emails/print_link.html +2,View this in your browser,
DocType: Communication,Visit,
DocType: Workflow State,Warning,
apps/frappe/frappe/public/js/frappe/form/print.js +143,Warning: This Print Format is in old style and cannot be generated via the API.,
apps/frappe/frappe/templates/pages/404.html +12,"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.",
DocType: Web Form,Web Form,
DocType: Web Form Field,Web Form Field,
DocType: Web Form,Web Form Fields,
apps/frappe/frappe/public/js/frappe/ui/upload.html +12,Web Link,
DocType: Web Page,Web Page,
DocType: Web Form,Web Page Link Text,
DocType: About Us Settings,Website,
DocType: About Us Settings,Website Manager,
DocType: Website Script,Website Script,
DocType: Website Settings,Website Settings,
DocType: Website Slideshow,Website Slideshow,
DocType: Website Slideshow Item,Website Slideshow Item,
DocType: Website Settings,Website Theme,
DocType: Website Settings,Website Theme Image,
DocType: Website Settings,Website Theme Image Link,
DocType: Web Form,Website URL,
DocType: User,Website User,
DocType: Event,Wednesday,
DocType: Dropbox Backup,Weekly,
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +41,Welcome,
apps/frappe/frappe/core/doctype/user/user.py +119,Welcome email sent,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +18,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",
DocType: DocField,Width,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +175,Width of the input box,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_column_selector.html +2,Widths can be set in px or %.,
DocType: Blogger,Will be used in url (usually first name).,
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +892,With Groups,
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +893,With Ledgers,
DocType: Print Settings,With Letterhead,
DocType: Communication,Workflow,
DocType: Workflow Action,Workflow Action,
DocType: Workflow Action,Workflow Action Master,
DocType: Workflow Action,Workflow Action Name,
DocType: Workflow Document State,Workflow Document State,
DocType: Workflow,Workflow Name,
DocType: Workflow State,Workflow State,
DocType: Workflow,Workflow State Field,
DocType: Workflow Transition,Workflow Transition,
DocType: Workflow State,Workflow state represents the current state of a document.,
apps/frappe/frappe/public/js/frappe/form/workflow.js +41,Workflow will start after saving.,
DocType: DocPerm,Write,
apps/frappe/frappe/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,
apps/frappe/frappe/core/doctype/report/report.js +8,Write a SELECT query. Note result is not paged (all data is sent in one go).,
apps/frappe/frappe/config/website.py +59,Write titles and introductions to your blog.,
DocType: Blog Settings,Writers Introduction,
DocType: Email Account,Yahoo Mail,
DocType: Email Account,Yandex.Mail,
DocType: Company History,Year,
DocType: Page,Yes,
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +45,Yesterday,
apps/frappe/frappe/public/js/frappe/misc/user.js +87,You,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +62,You are not allowed to create / edit reports,
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +30,You are not allowed to delete a standard Website Theme,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +619,You are not allowed to export this report,
apps/frappe/frappe/public/js/legacy/form.js +166,You are not allowed to print this document,
apps/frappe/frappe/public/js/frappe/views/communication.js +353,You are not allowed to send emails related to this document,
apps/frappe/frappe/website/doctype/web_form/web_form.py +157,You are not allowed to update this Web Form Document,
apps/frappe/frappe/templates/pages/desk.py +18,You are not permitted to access this page.,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +578,You can add dynamic properties from the document by using Jinja templating.,
apps/frappe/frappe/templates/emails/new_user.html +12,You can also copy-paste this link in your browser,
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +17,"You can change Submitted documents by cancelling them and then, amending them.",
apps/frappe/frappe/core/page/data_import_tool/exporter.py +67,You can only upload upto 5000 records in one go. (may be less in some cases),
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +27,You can use Customize Form to set levels on fields.,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +25,You can use wildcard %,
apps/frappe/frappe/desk/page/applications/applications.py +74,You cannot install this app,
apps/frappe/frappe/desk/like.py +38,You cannot like something that you created,
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +151,You cannot unset 'Read Only' for field {0},
apps/frappe/frappe/desk/query_report.py +19,You don't have access to Report: {0},
apps/frappe/frappe/utils/response.py +127,You don't have permission to access this file,
apps/frappe/frappe/desk/query_report.py +22,You don't have permission to get a report on: {0},
apps/frappe/frappe/website/doctype/web_form/web_form.py +75,You don't have the permissions to access this document,
apps/frappe/frappe/public/js/frappe/request.js +71,You have been logged out,
apps/frappe/frappe/public/js/frappe/model/create_new.js +218,You have unsaved changes in this form. Please save before you continue.,
apps/frappe/frappe/website/doctype/web_form/web_form.py +196,You must login to submit this form,
apps/frappe/frappe/website/doctype/web_form/web_form.py +28,You need to be in developer mode to edit a Standard Web Form,
apps/frappe/frappe/utils/response.py +117,You need to be logged in and have System Manager Role to be able to access backups.,
apps/frappe/frappe/templates/pages/me.py +14,You need to be logged in to access this page.,
apps/frappe/frappe/website/doctype/web_form/web_form.py +72,You need to be logged in to access this {0}.,
apps/frappe/frappe/core/doctype/docshare/docshare.py +42,"You need to have ""Share"" permission",
apps/frappe/frappe/model/rename_doc.py +97,You need write permission to rename,
apps/frappe/frappe/templates/includes/contact.js +17,"You seem to have written your name instead of your email. \
					Please enter a valid email address so that we can get back.",
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js +78,"Your download is being built, this may take a few moments...",
apps/frappe/frappe/templates/emails/new_user.html +4,Your login id is,
DocType: System Settings,Your organization name and address for the email footer.,
apps/frappe/frappe/templates/emails/password_update.html +3,Your password has been updated. Here is your new password,
apps/frappe/frappe/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",
apps/frappe/frappe/core/doctype/report/report.js +10,[Label]:[Field Type]/[Options]:[Width],
DocType: Workflow State,adjust,
DocType: Workflow State,align-center,
DocType: Workflow State,align-justify,
DocType: Workflow State,align-left,
DocType: Workflow State,align-right,
apps/frappe/frappe/public/js/frappe/misc/utils.js +98,and,
DocType: Workflow State,arrow-down,
DocType: Workflow State,arrow-left,
DocType: Workflow State,arrow-right,
DocType: Workflow State,arrow-up,
DocType: Workflow State,asterisk,
DocType: Workflow State,backward,
DocType: Workflow State,ban-circle,
DocType: Workflow State,barcode,
apps/frappe/frappe/model/document.py +737,beginning with,
DocType: Workflow State,bell,
DocType: Workflow State,bold,
DocType: Workflow State,book,
DocType: Workflow State,bookmark,
DocType: Workflow State,briefcase,
DocType: Workflow State,bullhorn,
DocType: Workflow State,calendar,
DocType: Workflow State,camera,
DocType: Workflow State,certificate,
DocType: Workflow State,check,
DocType: Workflow State,chevron-down,
DocType: Workflow State,chevron-left,
DocType: Workflow State,chevron-right,
DocType: Workflow State,chevron-up,
DocType: Workflow State,circle-arrow-down,
DocType: Workflow State,circle-arrow-left,
DocType: Workflow State,circle-arrow-right,
DocType: Workflow State,circle-arrow-up,
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,
DocType: Workflow State,cog,
DocType: Workflow State,comment,
DocType: System Settings,dd-mm-yyyy,
DocType: System Settings,dd.mm.yyyy,
DocType: System Settings,dd/mm/yyyy,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +94,"document type..., e.g. customer",
DocType: Workflow State,download,
DocType: Workflow State,download-alt,
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""",
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +100,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,
DocType: Email Account,e.g. smtp.gmail.com,
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,e.g.:,
DocType: Workflow State,edit,
DocType: System Settings,"eg. If Apply User Permissions is checked for Report DocType but no User Permissions are defined for Report for a User, then all Reports are shown to that User",
DocType: Workflow State,eject,
DocType: Workflow State,envelope,
DocType: Workflow State,exclamation-sign,
DocType: Workflow State,eye-close,
DocType: Workflow State,eye-open,
DocType: Workflow State,facetime-video,
DocType: Workflow State,fast-backward,
DocType: Workflow State,fast-forward,
DocType: Workflow State,file,
DocType: Workflow State,film,
DocType: Workflow State,filter,
DocType: Workflow State,fire,
DocType: Workflow State,flag,
DocType: Workflow State,folder-close,
DocType: Workflow State,folder-open,
DocType: Workflow State,font,
DocType: Workflow State,forward,
DocType: Workflow State,fullscreen,
DocType: Workflow State,gift,
DocType: Workflow State,glass,
DocType: Workflow State,globe,
DocType: Workflow State,hand-down,
DocType: Workflow State,hand-left,
DocType: Workflow State,hand-right,
DocType: Workflow State,hand-up,
DocType: Workflow State,hdd,
DocType: Workflow State,headphones,
DocType: Workflow State,heart,
DocType: Workflow State,home,
DocType: Page,icon,
DocType: Workflow State,inbox,
DocType: Workflow State,indent-left,
DocType: Workflow State,indent-right,
DocType: Workflow State,info-sign,
apps/frappe/frappe/public/js/frappe/form/workflow.js +117,is not allowed.,
DocType: Workflow State,italic,
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +40,just now,
DocType: Workflow State,leaf,
DocType: File,lft,
DocType: Workflow State,list,
DocType: Workflow State,list-alt,
DocType: Workflow State,lock,
DocType: Website Theme,lowercase,
DocType: Workflow State,magnet,
DocType: Workflow State,map-marker,
DocType: Workflow State,minus,
DocType: Workflow State,minus-sign,
DocType: System Settings,mm-dd-yyyy,
DocType: System Settings,mm/dd/yyyy,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +98,module name...,
DocType: Workflow State,move,
DocType: Workflow State,music,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +92,new type of document,
apps/frappe/frappe/model/document.py +736,none of,
DocType: Workflow State,off,
DocType: Workflow State,ok,
DocType: Workflow State,ok-circle,
DocType: Workflow State,ok-sign,
DocType: File,old_parent,
apps/frappe/frappe/model/document.py +735,one of,
apps/frappe/frappe/utils/data.py +429,only.,
apps/frappe/frappe/public/js/frappe/misc/utils.js +95,or,
DocType: Workflow State,pause,
DocType: Workflow State,pencil,
DocType: Workflow State,picture,
DocType: Workflow State,plane,
DocType: Workflow State,play,
DocType: Workflow State,play-circle,
DocType: Workflow State,plus,
DocType: Workflow State,plus-sign,
DocType: Workflow State,print,
DocType: Workflow State,qrcode,
DocType: Workflow State,question-sign,
DocType: Workflow State,random,
DocType: Workflow State,refresh,
DocType: Workflow State,remove,
DocType: Workflow State,remove-circle,
DocType: Workflow State,remove-sign,
DocType: Workflow State,repeat,
DocType: Workflow State,resize-full,
DocType: Workflow State,resize-horizontal,
DocType: Workflow State,resize-small,
DocType: Workflow State,resize-vertical,
DocType: Workflow State,retweet,
DocType: File,rgt,
DocType: Workflow State,road,
DocType: Workflow State,screenshot,
DocType: Workflow State,search,
DocType: Workflow State,share,
DocType: Workflow State,share-alt,
DocType: Workflow State,shopping-cart,
DocType: Workflow State,signal,
DocType: Workflow State,star,
DocType: Workflow State,star-empty,
DocType: Workflow State,step-backward,
DocType: Workflow State,step-forward,
DocType: Workflow State,stop,
